source_id,target_id,relation,prov,namespace_source_id,namespace_target_id,source_to_target
MONDO:0010588,DOID:0111413,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010589,MEDDRA:10067148,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0010589,ORPHANET:915,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010589,MESH:C535331,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010589,ICD10:Q87.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010589,SNOMED:14921002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010590,ORPHANET:323,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010590,ORPHANET:93932,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010591,MESH:C564425,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010591,ICD10:G71.2,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010591,ORPHANET:97232,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010592,ICD10:Q82.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010592,ORPHANET:2092,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010592,MESH:D005489,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010592,DOID:2120,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010592,SNOMED:205573006,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010594,MESH:C564424,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010595,SNOMED:73465006,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010595,EFO:1001422,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0010595,MESH:D054331,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010595,DOID:0050457,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010596,MESH:C564423,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010596,ORPHANET:54370,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010597,MESH:C564422,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010598,MESH:D006015,xref,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010598,SNOMED:41527003,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010598,ICD10:E74.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010598,EFO:1000952,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0010598,MEDDRA:10053242,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0010598,MESH:C564421,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010598,SNOMED:235908005,xref,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010598,DOID:0111042,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010598,ORPHANET:264580,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010598,DOID:2751,xref,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010599,MESH:C537294,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010600,MESH:C564210,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010600,ORPHANET:379,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010600,DOID:0070190,xref,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010600,DOID:0070195,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010602,MEDDRA:10016080,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0010602,MESH:D006467,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010602,SNOMED:234440005,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010602,ICD10:D66,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010602,DOID:12134,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010602,EFO:0007267,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0010602,ORPHANET:98878,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010603,MESH:C564415,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010604,ORPHANET:98879,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010604,ICD10:D67,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010604,EFO:0009154,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0010604,DOID:12259,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010604,MEDDRA:10016077,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0010604,MESH:D002836,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010604,SNOMED:41788008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010606,ORPHANET:2140,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010606,MESH:C564413,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010607,MESH:C538116,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010607,EFO:0009136,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0010607,ORPHANET:450,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010608,MESH:C564411,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010610,ICD10:Q04.2,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010610,SNOMED:716169009,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010610,MESH:C564409,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010610,ORPHANET:2570,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010611,ORPHANET:2182,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010611,ORPHANET:275543,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010611,ICD10:Q03.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010611,MESH:C536078,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010611,SNOMED:71779008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010612,MESH:C564407,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010612,ORPHANET:1397,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010612,ICD10:Q04.3,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010613,SNOMED:124322002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010613,DOID:0060363,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010613,ORPHANET:408,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010613,ORPHANET:308993,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010614,MESH:C538388,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010614,ICD10:Q84.2,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010614,ORPHANET:79495,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010614,ORPHANET:2222,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010615,DOID:0060875,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010615,ORPHANET:632,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010615,ICD10:E23.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010615,MESH:C537149,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010615,ORPHANET:631,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010615,SNOMED:234533006,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010615,ORPHANET:231692,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010617,ORPHANET:2234,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010617,MESH:C564406,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010617,SNOMED:722459008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010617,ICD10:Q87.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010618,ICD10:E20.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010618,MESH:C563238,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010618,ORPHANET:2238,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010618,ORPHANET:2239,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010619,DOID:0050445,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010619,ORPHANET:89936,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010619,SNOMED:82236004,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010619,ICD10:E83.31,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010619,ICD10:E83.3,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010620,ORPHANET:94088,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010620,MESH:C564405,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010621,ICD10:Q87.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010621,MESH:C562515,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010621,ORPHANET:139,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010621,SNOMED:17608003,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010622,MEDDRA:10048063,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0010622,SNOMED:3944006,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010622,ORPHANET:281090,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010622,ORPHANET:461,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010622,DOID:1700,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010622,ICD10:Q80.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010623,SNOMED:2355008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010623,ORPHANET:431,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010625,MESH:C564120,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010626,SNOMED:403835002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010626,DOID:0060022,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010626,ORPHANET:101088,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010626,ORPHANET:183663,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010626,DOID:6620,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010626,ICD10:D80.5,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010627,SNOMED:77121009,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010627,MEDDRA:10068348,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0010627,MESH:D008232,xref,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010627,DOID:0060705,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010627,ORPHANET:2442,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010627,ICD10:D82.3,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010631,ORPHANET:464,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010631,EFO:1000672,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0010631,SNOMED:367520004,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010631,MESH:D007184,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010631,ICD10:Q82.3,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010631,DOID:12305,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010632,DOID:0080468,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010633,MESH:C535538,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010634,MESH:C564118,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010635,DOID:0090094,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010635,ORPHANET:478,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010635,ICD10:E23.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010636,MESH:C536873,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010637,MESH:C536159,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010637,ORPHANET:2340,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010638,ICD10:Q87.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010638,ORPHANET:2339,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010638,MESH:C536158,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010639,SNOMED:724178000,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010639,ORPHANET:2375,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010639,ICD10:J38.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010640,ORPHANET:104,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010641,ORPHANET:1018,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010641,ICD10:Q87.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010641,MESH:C537113,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010642,ORPHANET:510,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010643,ICD10:C95.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010643,ICD10:C95.00,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010643,DOID:12603,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010643,MESH:C564112,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010643,EFO:1000068,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0010643,SNOMED:91855006,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010644,ORPHANET:1652,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010644,ORPHANET:93622,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010645,MESH:D009800,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010645,ICD10:E72.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010645,ICD10:E72.03,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010645,ORPHANET:534,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010645,DOID:1056,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010645,SNOMED:79385002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010645,MEDDRA:10051707,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0010646,MESH:C564110,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010647,DOID:0070185,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010648,DOID:0080221,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010648,MESH:C564108,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010649,ICD10:Q15.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010649,SNOMED:734026006,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010649,ORPHANET:91489,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010650,MEDDRA:10060908,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0010650,ORPHANET:2484,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010650,SNOMED:13449007,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010650,DOID:0111788,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010650,ICD10:Q77.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010651,MESH:D007706,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010651,MEDDRA:10027294,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0010651,ORPHANET:565,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010651,SNOMED:59178007,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010651,DOID:1838,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010651,ICD10:E83.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010652,ORPHANET:3052,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010652,MESH:C536978,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010652,SNOMED:719810000,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010652,ICD10:Q87.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010653,SNOMED:699669001,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010653,DOID:0060179,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010653,MESH:C537761,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010653,ORPHANET:3242,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010653,ICD10:Q87.5,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010654,ORPHANET:94083,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010654,DOID:14744,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010655,ICD10:Q87.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010655,ORPHANET:776,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010655,MESH:C537724,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010655,SNOMED:422437002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010656,MESH:C567906,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010656,MESH:C564489,xref,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010657,ICD10:E71.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010657,MESH:C563136,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010657,ORPHANET:369962,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010658,ORPHANET:85290,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010658,MESH:C564106,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010658,DOID:0060804,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010658,SNOMED:719009006,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010658,ICD10:Q87.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010659,ORPHANET:100973,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010659,SNOMED:716709002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010660,MESH:C563137,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010660,ORPHANET:777,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010661,SNOMED:722213009,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010661,ORPHANET:3078,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010661,ICD10:F72.9,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010661,MESH:C536759,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010662,ICD10:G82.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010662,MESH:C537058,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010662,ORPHANET:2824,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010663,ORPHANET:93971,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010663,ORPHANET:93975,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010663,ORPHANET:93972,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010663,ORPHANET:93973,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010663,ORPHANET:93970,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010663,ORPHANET:73220,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010663,ORPHANET:93974,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010664,ICD10:Q87.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010664,DOID:0060802,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010664,MESH:C536678,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010664,SNOMED:702416008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010664,ORPHANET:3063,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010665,SNOMED:719834005,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010665,ORPHANET:3459,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010665,DOID:0060814,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010665,MESH:C536708,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010667,MESH:C535274,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010667,DOID:0060805,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010667,SNOMED:719140001,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010667,ORPHANET:2958,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010668,SNOMED:722478008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010668,ORPHANET:1436,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010668,MESH:C564101,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010668,ICD10:Q87.5,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010669,SNOMED:715442006,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010669,ORPHANET:2498,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010669,ICD10:Q70.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010669,MESH:C564100,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010670,MESH:C564099,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010670,ORPHANET:163982,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010671,SNOMED:717222003,xref,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010671,MESH:C537464,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010671,MESH:C564457,xref,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010671,SNOMED:438504004,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010671,ICD10:Q11.2,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010671,ORPHANET:568,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010671,ORPHANET:85275,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010672,MESH:C537466,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010672,SNOMED:721879006,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010672,ICD10:Q11.2,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010672,ORPHANET:2556,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010673,MESH:C564098,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010674,SNOMED:70737009,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010674,ORPHANET:580,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010674,DOID:12799,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010674,MEDDRA:10056889,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0010674,ORPHANET:79388,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010674,ICD10:E76.1,equivalent_to,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010674,MESH:D016532,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010675,MESH:C563247,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010676,MESH:C564097,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010677,MESH:C564096,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010678,MESH:C564095,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010679,ICD10:G71.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0010679,ORPHANET:98896,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0010679,SNOMED:76670001,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0010679,DOID:11723,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0010679,MESH:D020388,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0010679,MEDDRA:10013801,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
